EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTReasonCategoryLast	GPTReasonCategoryAll
HaluQA000923-0	0	Reader's Digest and Scientific American are both what? The answer is  magazine	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that both Reader's Digest and Scientific American are magazines."	12	['12']
HaluQA000923-1	0	Reader's Digest and Scientific American are both what? The answer is  Reader's Digest and Scientific American are both publications.	1	"These are hallucinations because:
 Hallu_12. The sentence ""Reader's Digest and Scientific American are both publications"" is supported by the source document, which mentions both as magazines, a type of publication. Therefore, there is no hallucination present."	12	['12']
HaluQA000924-0	0	What do it yourself magazine does William Gurstelle write for? The answer is  Make	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states that William Gurstelle is a feature columnist for ""Make"" magazine. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000924-1	0	"What do it yourself magazine does William Gurstelle write for? The answer is  William Gurstelle writes for ""Popular Science."""	1	"These are hallucinations because:
 Hallu_1. The source document states that William Gurstelle is a columnist for ""Make"" magazine and a contributing editor at ""Popular Science"" magazine. The sentence incorrectly identifies ""Popular Science"" as a do-it-yourself magazine, which is not supported by the source document. ""Make"" magazine is the one described as focusing on DIY projects."	1	['1']
HaluQA000925-0	0	Andover, located in Essex County, Massachusetts, is an example of a basic unit of local government and local division of state authority in each of the six New England states, commonly referred to in other states as what? The answer is  cities	0	"These are hallucinations because:
 Hallu_8. The source document states that New England towns are the basic unit of local government and local division of state authority in New England states and possess powers similar to cities in other states. However, it does not state that they are commonly referred to as cities in other states. The sentence incorrectly claims that the term ""cities"" is the common reference for such units in other states."	8	['8']
HaluQA000925-1	0	Andover, located in Essex County, Massachusetts, is an example of a basic unit of local government and local division of state authority in each of the six New England states, commonly referred to in other states as what? The answer is  counties	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the New England town is the basic unit of local government in New England states, but it does not state that this unit is commonly referred to as ""counties"" in other states. The response sentence incorrectly claims that the term ""counties"" is the equivalent term used in other states for the New England town structure."	8	['8']
HaluQA000926-0	0	While both singer-songwriters have displayed incredible talent, what sets Robert Palmer apart from Wayne Coyne, causing him to gain populatiry in two continents? The answer is  eclectic mix of musical styles	0	"These are hallucinations because:
 Hallu_1. The source document does not mention Robert Palmer or any comparison between him and Wayne Coyne, nor does it discuss the popularity of either artist in two continents. The claim about the eclectic mix of musical styles is supported for the band the Flaming Lips, but the context of the comparison is not present in the source document."	1	['1']
HaluQA000926-1	0	While both singer-songwriters have displayed incredible talent, what sets Robert Palmer apart from Wayne Coyne, causing him to gain populatiry in two continents? The answer is  Robert Palmer's fashion sense differentiated him from Wayne Coyne.	1	"These are hallucinations because:
 Hallu_1. The source document does not mention Robert Palmer or any comparison between him and Wayne Coyne. It also does not discuss the popularity of either artist in two continents or attribute Robert Palmer's fashion sense as a differentiating factor."	1	['1']
HaluQA000927-0	0	Waht kind of music do the bands Nada Surf and Madina Lake play? The answer is  alternative rock	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that both Nada Surf and Madina Lake are American alternative rock bands."	12	['12']
HaluQA000927-1	0	Waht kind of music do the bands Nada Surf and Madina Lake play? The answer is  Nada Surf and Madina Lake play different genres of rock.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that both Nada Surf and Madina Lake are ""alternative rock bands,"" which means they play the same genre of rock, not different genres as the sentence suggests."	8	['8']
HaluQA000928-0	0	Which documentary, Crumb or Cancer, was produced first? The answer is  Crumb	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that ""Crumb is a 1994 documentary film"" and ""Cancer: The Emperor of All Maladies is a 2015 American documentary film,"" indicating that ""Crumb"" was produced first. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000928-1	0	Which documentary, Crumb or Cancer, was produced first? The answer is  Cancer was produced before Crumb.	1	"These are hallucinations because:
 Hallu_2. The source document states that ""Crumb is a 1994 documentary film"" and ""Cancer: The Emperor of All Maladies is a 2015 American documentary film,"" which means Crumb was produced before Cancer, not the other way around as claimed in the sentence."	2	['2']
HaluQA000929-0	0	the made for television biopic  Ishi: The Last of His Tribe based on  Alfred L. Kroeber is about what tribe? The answer is  the Yahi tribe	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states that the biopic is based on a book by Theodora Kroeber about her husband Alfred L. Kroeber's experiences with Ishi of the Yahi tribe."	12	['12']
HaluQA000929-1	0	the made for television biopic  Ishi: The Last of His Tribe based on  Alfred L. Kroeber is about what tribe? The answer is  The biopic is about Navajo tribe.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that the biopic is about the Yahi tribe, not the Navajo tribe."	8	['8']
HaluQA000930-0	0	What language was the radio station which played oldies from artists such as Leopoldo Dante Tévez, broadcasted in? The answer is  Spanish	0	"These are hallucinations because:
 Hallu_1. The source document does not specify the language in which Caricia radio station broadcasted, nor does it mention that it played oldies from artists such as Leo Dan (Leopoldo Dante Tévez)."	1	['1']
